"AGEP","COW","JWMNP","LANX","MAR","SEX","WKHP","DIS","PERNP","Hispanic","Stem","Education","Region","CIT2","RAC"
60,1,15,2,3,2,36,2,21000,0,"NoDeg",14,"East Central Wisconsin ",1,1
21,1,20,2,5,1,40,2,25000,0,"NoDeg",12,"West Central Wisconsin",1,1
34,3,25,2,1,1,60,2,80000,0,"Yes",18,"West Central Wisconsin",1,1
46,1,30,2,3,1,40,2,30000,0,"NoDeg",12,"Milwaukee City",1,1
50,2,20,2,1,2,40,2,61000,0,"No",16,"Northeast Wisconsin ",1,1
31,1,30,2,2,2,30,2,23000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
48,2,10,2,1,2,40,2,16300,0,"NoDeg",12,"West Central Wisconsin",1,1
49,1,146,2,1,1,50,1,32800,0,"NoDeg",12,"West Central Wisconsin",1,1
73,6,1,2,1,2,48,2,12000,0,"NoDeg",12,"Waukesha County",1,1
55,3,30,2,5,1,40,2,86000,0,"Yes",18,"West Central Wisconsin",1,1
34,1,8,2,1,1,40,2,40000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
31,2,30,2,1,2,40,2,68000,0,"No",16,"Central Wisconsin ",1,1
56,2,15,2,1,2,23,2,31900,0,"NoDeg",14,"Green Bay",1,1
39,1,25,2,1,1,45,2,93000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
42,1,55,2,5,1,50,2,60000,0,"Yes",16,"Milwaukee City",1,1
58,7,1,1,1,1,11,2,51000,0,"NoDeg",8,"West Central Wisconsin",1,1
55,1,45,2,1,1,40,2,54000,0,"NoDeg",12,"Milwaukee County",1,1
59,1,15,2,1,1,35,2,40000,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
37,2,15,2,1,1,50,2,110000,0,"Yes",18,"Milwaukee County",1,1
47,1,20,2,1,2,40,2,33000,0,"NoDeg",14,"Central Wisconsin ",1,1
35,1,7,2,1,1,55,2,70000,0,"NoDeg",12,"West Central Wisconsin",1,1
42,1,5,2,5,1,40,2,45000,0,"NoDeg",13,"East Central Wisconsin ",1,1
58,2,20,2,3,1,32,1,25000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
72,1,30,2,2,2,16,2,14500,0,"NoDeg",12,"West Central Wisconsin",1,1
43,5,10,2,1,1,40,2,80000,0,"No",16,"Northwest Wisconsin",1,1
54,1,8,2,1,2,40,2,90000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
53,1,45,2,5,1,40,2,36900,0,"NoDeg",14,"East Central Wisconsin",1,1
29,1,10,2,5,2,40,2,55000,0,"No",16,"Milwaukee County",1,1
43,2,20,2,1,2,20,2,15000,0,"NoDeg",12,"Central Wisconsin ",1,1
37,1,30,2,1,1,40,2,45000,0,"No",16,"West Central Wisconsin",1,1
62,1,15,2,3,1,40,2,60000,0,"NoDeg",14,"Southwest and South Central Wisconsin ",1,1
59,1,70,2,1,1,45,2,98000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
32,1,146,2,5,2,50,1,24000,0,"Yes",16,"East Central Wisconsin",1,1
41,1,30,2,3,2,40,2,42800,0,"NoDeg",14,"Northeast Wisconsin ",1,1
42,2,20,2,1,2,40,2,20000,0,"NoDeg",12,"East Central Wisconsin",1,1
31,1,25,2,1,1,43,2,26000,0,"No",16,"Southwest and South Central Wisconsin",1,1
44,7,2,2,1,1,70,2,72000,0,"NoDeg",12,"Central Wisconsin ",1,1
63,1,5,2,1,1,50,2,45000,0,"NoDeg",12,"Northwest Wisconsin",1,1
23,1,20,2,5,2,40,2,24000,0,"NoDeg",12,"East Central Wisconsin",1,1
33,2,20,2,5,1,43,2,34000,0,"No",18,"West Central Wisconsin",1,1
63,1,60,2,1,1,24,2,15000,0,"NoDeg",12,"Northwest Wisconsin",1,1
30,1,30,2,5,2,25,2,12000,0,"NoDeg",12,"East Central Wisconsin ",1,1
61,1,20,2,3,2,40,2,33400,0,"NoDeg",12,"Waukesha County",1,1
84,3,20,2,2,2,40,2,30000,0,"NoDeg",12,"Milwaukee City",1,3
41,1,50,2,1,1,50,2,65000,0,"Yes",16,"East Central Wisconsin ",1,1
28,1,15,2,5,1,40,2,36000,0,"NoDeg",12,"East Central Wisconsin ",1,1
31,1,20,2,3,1,40,2,70000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
41,4,12,2,4,2,40,2,50000,0,"No",16,"Madison and Dane County",1,1
27,2,7,2,1,1,48,2,58000,0,"NoDeg",14,"East Central Wisconsin ",1,1
67,4,146,2,3,2,40,2,34000,0,"NoDeg",13,"Northwest Wisconsin",1,1
55,1,1,2,1,2,40,1,30000,0,"NoDeg",12,"West Central Wisconsin",1,1
61,2,20,2,1,2,24,2,62000,0,"NoDeg",14,"Madison and Dane County",1,1
44,1,50,2,1,1,40,2,91000,0,"No",16,"Southwest and South Central Wisconsin",1,1
50,1,35,2,2,2,40,2,39000,0,"NoDeg",13,"Waukesha County",1,1
65,1,5,2,1,1,40,2,115000,0,"NoDeg",14,"East Central Wisconsin ",1,1
46,1,30,2,1,2,35,2,30000,0,"NoDeg",14,"Milwaukee County",1,1
38,1,30,1,1,2,40,2,90000,0,"Yes",18,"Waukesha County",1,1
26,1,27,2,5,2,40,2,38000,0,"No",16,"Milwaukee County",1,1
31,2,15,2,1,2,40,2,45000,0,"No",18,"Waukesha County",1,1
65,1,10,2,1,1,40,2,51000,0,"NoDeg",14,"East Central Wisconsin ",1,1
53,6,5,2,3,2,40,2,21700,0,"NoDeg",13,"Northwest Wisconsin",1,1
28,1,15,2,5,1,42,2,50000,0,"NoDeg",12,"East Central Wisconsin",1,1
59,1,10,2,1,1,40,2,50000,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
55,1,10,2,1,1,29,2,12000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
75,1,1,2,1,2,15,2,8800,0,"NoDeg",12,"West Central Wisconsin",1,1
32,1,10,2,1,2,19,2,7000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
55,1,10,2,5,1,40,2,38600,0,"NoDeg",12,"West Central Wisconsin",1,1
76,7,30,2,1,1,30,2,160000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
62,1,45,2,1,1,40,2,65000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
55,1,15,2,1,1,60,2,72000,0,"NoDeg",12,"West Central Wisconsin",1,1
49,7,4,2,1,1,50,2,50000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
33,1,15,2,1,1,60,2,5000,0,"NoDeg",12,"East Central Wisconsin ",1,1
50,1,15,2,1,1,54,2,148000,0,"No",18,"East Central Wisconsin ",1,1
37,1,1,2,1,1,60,2,26000,0,"NoDeg",10,"Northeast Wisconsin ",1,1
53,1,5,2,1,1,65,2,15600,0,"Yes",16,"Northeast Wisconsin ",1,1
28,1,5,1,5,2,28,2,15000,0,"NoDeg",13,"Milwaukee City",1,6
31,1,25,2,1,2,24,2,48000,0,"NoDeg",14,"East Central Wisconsin",1,1
44,2,40,2,3,2,40,2,35000,0,"NoDeg",14,"Northwest Wisconsin",1,1
60,1,146,2,3,2,28,2,13100,0,"NoDeg",12,"East Central Wisconsin ",1,1
28,1,20,2,5,1,40,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
56,2,10,2,1,2,40,2,39000,0,"NoDeg",12,"Milwaukee City",1,2
23,1,30,2,5,2,40,2,16000,0,"NoDeg",13,"Waukesha County",1,1
52,1,20,2,1,2,40,2,28200,0,"NoDeg",14,"Northeast Wisconsin ",1,1
62,4,30,2,1,1,40,1,50000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
39,1,35,2,1,1,45,2,50000,0,"NoDeg",14,"Green Bay",1,1
63,6,1,2,1,1,20,2,50000,0,"Yes",18,"West Central Wisconsin",1,1
51,1,20,2,1,1,42,2,88000,0,"No",18,"Southeast Wisconsin ",1,1
59,1,20,2,3,2,45,2,90000,0,"No",16,"East Central Wisconsin ",1,1
44,1,25,2,1,2,35,2,25000,0,"Yes",18,"East Central Wisconsin ",1,1
61,6,1,1,1,1,40,2,5500,0,"NoDeg",8,"West Central Wisconsin",1,1
50,1,20,2,5,1,44,2,50000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
43,1,30,2,1,1,45,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
23,1,20,2,5,1,40,2,13000,0,"NoDeg",12,"West Central Wisconsin",1,1
45,2,6,1,4,2,40,2,39000,1,"NoDeg",11,"Milwaukee City",1,1
45,1,35,2,1,1,29,2,35000,0,"NoDeg",14,"Waukesha County",1,1
47,1,10,2,5,1,40,2,24300,0,"NoDeg",12,"West Central Wisconsin",1,1
60,1,10,2,3,1,42,2,72000,0,"NoDeg",12,"Northwest Wisconsin",1,1
43,2,15,2,1,2,40,2,25000,0,"NoDeg",12,"Northwest Wisconsin",1,1
44,1,25,2,1,2,36,2,27250,0,"Yes",16,"West Central Wisconsin",1,2
41,1,40,2,1,1,50,2,366000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
48,1,30,2,1,1,40,2,47000,0,"NoDeg",14,"Madison and Dane County",1,1
61,1,20,2,1,1,40,2,30000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
49,1,25,2,1,1,55,2,65000,0,"NoDeg",14,"Waukesha County",1,1
36,1,30,2,5,1,40,2,30000,0,"NoDeg",13,"West Central Wisconsin",1,1
53,1,20,2,1,1,45,2,32000,0,"NoDeg",12,"Central Wisconsin ",1,1
24,1,35,2,5,1,40,2,60000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
29,1,15,2,5,2,40,2,38000,0,"No",16,"Southeast Wisconsin ",1,1
35,1,20,2,1,1,50,2,62000,0,"NoDeg",13,"Northwest Wisconsin",1,1
43,2,20,2,5,2,40,2,63000,0,"No",18,"Milwaukee City",1,2
55,7,15,2,1,1,20,2,15000,0,"Yes",16,"Northeast Wisconsin ",1,1
45,6,1,2,3,1,80,2,78000,0,"NoDeg",14,"Central Wisconsin ",1,1
44,6,20,2,3,1,55,2,30000,0,"NoDeg",12,"East Central Wisconsin",1,1
74,2,1,2,1,1,30,2,15500,0,"NoDeg",12,"Northeast Wisconsin ",1,1
55,1,20,2,5,1,12,1,5400,0,"NoDeg",12,"Central Wisconsin ",1,1
59,7,10,2,1,1,40,2,88000,0,"NoDeg",14,"East Central Wisconsin ",1,1
34,1,90,2,1,1,50,2,87000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
58,6,10,2,5,1,64,2,11000,0,"NoDeg",12,"West Central Wisconsin",1,1
51,1,45,2,3,1,58,2,64000,0,"NoDeg",12,"Central Wisconsin ",1,1
44,1,45,2,1,2,28,2,30200,0,"No",16,"Southwest and South Central Wisconsin",1,1
55,1,45,2,1,1,50,2,115000,0,"No",18,"Southeast Wisconsin ",1,1
37,6,1,2,1,1,50,2,42000,0,"NoDeg",12,"Northwest Wisconsin",1,1
39,1,20,2,1,1,60,2,366000,0,"Yes",16,"Southeast Wisconsin ",1,1
53,3,50,2,1,1,40,1,63000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
35,1,8,2,1,1,45,2,33000,0,"NoDeg",10,"East Central Wisconsin ",1,1
21,1,14,1,1,1,46,2,29800,1,"NoDeg",10,"Green Bay",1,1
42,7,146,2,3,1,40,2,30000,0,"NoDeg",12,"West Central Wisconsin",1,1
34,1,90,2,1,1,40,2,60000,0,"Yes",16,"Northeast Wisconsin ",1,1
59,6,1,2,3,1,40,2,10000,0,"No",16,"East Central Wisconsin ",1,1
65,1,10,2,1,1,40,1,4500,0,"NoDeg",14,"Northwest Wisconsin",1,1
49,1,35,2,1,2,40,2,30000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
55,2,20,2,5,2,40,2,55000,0,"NoDeg",14,"Milwaukee County",1,1
49,1,35,2,1,1,46,2,62000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
42,1,15,2,5,1,50,2,62000,0,"No",16,"East Central Wisconsin ",1,1
56,3,20,2,1,2,35,2,19500,0,"NoDeg",14,"Waukesha County",1,1
61,6,10,2,1,1,50,2,30000,0,"NoDeg",11,"Northeast Wisconsin ",1,1
47,1,50,2,5,1,40,1,22000,0,"NoDeg",13,"West Central Wisconsin",1,1
74,1,10,2,4,1,24,2,7200,0,"NoDeg",13,"Milwaukee City",1,2
52,1,10,2,3,2,47,2,79000,0,"No",16,"Southeast Wisconsin ",1,1
65,1,5,2,1,1,50,2,125000,0,"Yes",16,"East Central Wisconsin",1,1
31,6,20,2,1,2,40,2,28000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
31,1,15,2,1,1,99,2,100000,0,"NoDeg",12,"Central Wisconsin ",1,1
54,1,15,2,1,1,50,2,65000,0,"NoDeg",12,"Northwest Wisconsin",1,1
50,3,1,2,1,1,40,2,42000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
38,4,1,2,1,2,40,2,28000,0,"NoDeg",14,"West Central Wisconsin",1,1
33,1,25,2,1,2,43,2,43500,0,"NoDeg",13,"Madison and Dane County",1,1
58,2,60,2,1,1,25,2,10000,0,"NoDeg",12,"Northwest Wisconsin",1,1
50,1,20,2,1,1,40,2,66000,0,"Yes",16,"Green Bay",1,1
25,1,30,2,1,2,40,2,11000,0,"NoDeg",12,"East Central Wisconsin",1,1
46,2,15,2,5,1,75,2,24000,0,"No",16,"Southwest and South Central Wisconsin",1,1
65,1,25,2,1,2,40,2,35000,0,"NoDeg",12,"East Central Wisconsin ",1,1
68,1,30,2,3,2,20,1,12000,0,"NoDeg",10,"Southwest and South Central Wisconsin",1,1
31,1,5,2,5,1,50,2,90000,0,"Yes",16,"Milwaukee County",1,1
54,1,15,2,1,2,40,2,10800,0,"NoDeg",12,"Green Bay",1,1
51,1,8,2,3,2,37,2,55000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
29,1,20,2,5,1,40,2,45000,0,"No",16,"Milwaukee City",1,9
55,1,20,2,3,1,40,2,41900,0,"NoDeg",12,"Madison and Dane County",1,1
65,2,10,2,2,2,1,2,1800,0,"No",18,"East Central Wisconsin ",1,1
49,1,1,2,1,2,20,2,20000,0,"No",16,"Waukesha County",1,1
35,1,60,2,1,1,45,2,28000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
58,6,15,2,5,2,1,1,90,0,"NoDeg",12,"East Central Wisconsin ",1,1
26,1,5,2,5,2,40,2,47100,0,"NoDeg",13,"Northwest Wisconsin",1,1
43,7,10,2,1,2,20,2,77000,0,"Yes",18,"Madison and Dane County",1,6
57,3,5,2,1,2,43,2,77000,0,"Yes",18,"Milwaukee County",1,1
40,3,15,2,1,1,45,2,45000,0,"NoDeg",13,"East Central Wisconsin ",1,1
55,1,10,2,5,2,36,2,54000,0,"No",16,"Milwaukee County",1,1
48,1,15,2,1,1,40,2,85000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
30,1,15,2,5,1,49,2,105000,0,"Yes",16,"Madison and Dane County",1,1
46,1,10,2,1,2,55,2,80000,0,"NoDeg",13,"East Central Wisconsin ",1,1
35,6,10,1,1,1,60,2,33700,0,"NoDeg",8,"West Central Wisconsin",1,1
45,1,25,2,5,1,52,2,160000,0,"Yes",18,"Madison and Dane County",1,1
69,1,30,2,1,1,25,2,24100,0,"NoDeg",13,"East Central Wisconsin ",1,1
63,1,5,2,1,2,40,2,69000,0,"No",16,"East Central Wisconsin ",1,1
65,1,25,2,1,1,45,2,26000,0,"NoDeg",14,"Waukesha County",1,1
45,1,5,2,4,2,28,1,12000,0,"NoDeg",12,"Northwest Wisconsin",1,1
47,1,25,2,3,1,45,2,23000,0,"NoDeg",12,"West Central Wisconsin",1,1
57,1,20,2,1,1,56,2,35000,0,"NoDeg",12,"West Central Wisconsin",1,1
49,1,15,2,1,2,40,2,31200,0,"NoDeg",12,"West Central Wisconsin",1,1
46,4,50,2,3,1,40,2,46000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
26,3,5,2,5,1,53,2,35000,0,"NoDeg",14,"Northwest Wisconsin",1,1
35,1,15,2,1,2,35,2,25000,0,"No",16,"Madison and Dane County",1,1
33,1,30,2,1,2,40,2,41000,0,"No",16,"Southeast Wisconsin ",1,1
65,1,20,2,1,1,24,2,100000,0,"No",18,"Northeast Wisconsin ",1,1
42,6,30,2,3,2,48,2,120000,0,"NoDeg",13,"West Central Wisconsin",1,1
24,7,1,2,1,2,70,2,30000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
67,6,20,2,1,1,40,2,20000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
44,6,1,2,1,2,80,2,13000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
51,6,35,2,1,1,35,2,7900,0,"NoDeg",12,"Northwest Wisconsin",1,1
58,6,1,2,1,1,80,2,274400,0,"NoDeg",14,"East Central Wisconsin",1,1
44,1,25,2,3,2,40,2,30000,0,"NoDeg",13,"Milwaukee City",1,2
33,1,15,2,1,2,32,2,25000,0,"NoDeg",12,"Northwest Wisconsin",1,1
46,1,15,2,1,2,40,2,30000,0,"NoDeg",12,"East Central Wisconsin",1,1
40,1,45,2,1,1,45,2,72000,0,"NoDeg",13,"Waukesha County",1,1
34,3,75,1,1,2,40,2,58000,1,"No",20,"Madison and Dane County",1,1
54,7,1,2,1,1,99,2,35000,0,"NoDeg",13,"East Central Wisconsin ",1,1
35,1,20,2,1,2,40,1,25000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
43,2,25,2,1,2,36,2,26000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
42,1,40,2,1,2,45,2,37800,0,"No",16,"Northeast Wisconsin ",1,1
72,1,30,2,1,1,30,2,23500,0,"NoDeg",12,"West Central Wisconsin",1,1
43,3,20,2,1,2,46,2,60000,0,"NoDeg",12,"Green Bay",1,1
46,1,2,2,5,1,45,2,37000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
70,1,15,2,1,2,40,2,27000,0,"NoDeg",12,"Madison and Dane County",1,1
45,1,20,2,1,2,40,2,30000,0,"NoDeg",13,"West Central Wisconsin",1,1
48,1,20,2,1,1,48,2,68000,0,"NoDeg",14,"East Central Wisconsin ",1,1
61,7,30,2,1,2,30,2,50000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
37,4,25,2,1,2,40,2,40000,0,"No",16,"West Central Wisconsin",1,1
33,2,15,2,5,2,40,2,39000,0,"NoDeg",12,"West Central Wisconsin",1,1
36,3,10,2,1,1,40,2,42000,0,"NoDeg",12,"East Central Wisconsin ",1,1
64,3,15,2,1,2,40,2,27600,0,"Yes",16,"West Central Wisconsin",1,1
74,1,35,2,1,1,40,2,100000,0,"Yes",16,"Madison and Dane County",1,1
59,5,15,2,1,1,40,2,80000,0,"NoDeg",12,"West Central Wisconsin",1,1
61,1,15,2,1,2,45,2,100000,0,"No",16,"East Central Wisconsin ",1,1
38,1,35,2,5,1,45,2,35000,0,"NoDeg",12,"Waukesha County",1,1
37,1,20,2,5,2,60,2,26000,0,"NoDeg",12,"East Central Wisconsin",1,1
51,1,90,2,1,1,40,2,50000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
57,6,30,2,1,2,25,2,9000,0,"NoDeg",12,"East Central Wisconsin",1,1
36,1,10,2,3,2,38,2,25000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
50,1,30,2,1,1,40,2,80000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
64,1,7,2,1,1,55,2,114000,0,"No",16,"Southeast Wisconsin ",1,1
42,6,5,2,3,2,60,2,12000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
63,1,15,2,1,1,55,2,70000,0,"NoDeg",12,"East Central Wisconsin",1,1
67,6,1,2,2,1,60,2,60000,0,"Yes",16,"West Central Wisconsin",1,1
47,1,10,2,1,2,40,2,32000,0,"NoDeg",14,"West Central Wisconsin",1,1
41,1,30,2,1,2,40,2,30000,0,"NoDeg",13,"West Central Wisconsin",1,1
34,6,15,2,1,1,60,2,18600,0,"NoDeg",14,"East Central Wisconsin",1,1
67,6,1,2,1,1,40,2,8000,0,"NoDeg",12,"West Central Wisconsin",1,1
44,1,55,2,1,1,40,2,98000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
42,1,30,2,1,1,60,2,35000,0,"NoDeg",14,"West Central Wisconsin",1,1
46,6,2,2,1,2,27,2,120000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
54,1,20,2,1,1,50,2,150000,0,"Yes",18,"Waukesha County",1,1
42,1,30,2,1,1,40,2,70000,0,"NoDeg",14,"Central Wisconsin ",1,1
43,3,30,2,1,2,40,2,18000,0,"NoDeg",12,"West Central Wisconsin",1,1
34,2,1,2,1,1,55,2,53000,0,"No",18,"Waukesha County",1,1
48,1,35,2,1,2,40,2,56000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
65,7,5,2,1,1,40,2,72800,0,"No",16,"Southeast Wisconsin ",1,1
49,3,5,2,5,1,40,2,32000,0,"NoDeg",12,"West Central Wisconsin",1,1
40,2,20,2,5,2,40,2,89000,0,"NoDeg",14,"Milwaukee County",1,1
42,1,50,2,1,1,45,2,50000,0,"NoDeg",14,"West Central Wisconsin",1,1
44,1,20,2,1,2,45,2,56000,0,"Yes",16,"Milwaukee City",1,1
31,1,30,2,1,1,45,2,72500,0,"No",16,"Northeast Wisconsin ",1,1
30,1,10,2,1,2,40,2,24000,0,"Yes",18,"Southwest and South Central Wisconsin",1,1
45,1,10,2,1,1,50,2,69000,0,"NoDeg",12,"Central Wisconsin ",1,1
49,1,18,2,1,2,32,2,20000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
62,1,20,2,1,2,42,2,44000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
43,3,50,2,5,1,42,2,45000,0,"NoDeg",12,"East Central Wisconsin",1,1
55,7,10,2,1,1,50,2,15000,0,"NoDeg",13,"West Central Wisconsin",1,1
40,1,10,2,3,1,48,2,40000,0,"No",16,"Southwest and South Central Wisconsin",1,1
57,1,10,2,1,2,45,2,27000,0,"NoDeg",13,"East Central Wisconsin",1,1
57,1,15,2,3,1,70,2,52000,0,"NoDeg",12,"West Central Wisconsin",1,1
35,2,20,2,5,2,55,2,51000,0,"No",16,"Milwaukee City",3,1
26,1,2,2,5,1,44,2,54000,0,"NoDeg",12,"East Central Wisconsin",1,1
59,3,35,1,1,2,40,1,56000,0,"Yes",18,"Milwaukee City",2,6
50,1,7,2,1,2,30,2,20000,0,"NoDeg",12,"Central Wisconsin ",1,1
73,1,1,2,1,1,18,2,43000,0,"No",16,"Southwest and South Central Wisconsin",1,1
42,1,5,2,3,1,40,2,31000,0,"NoDeg",12,"Waukesha County",1,1
50,1,15,2,1,1,55,2,60000,0,"NoDeg",12,"East Central Wisconsin ",1,1
38,1,6,2,1,2,40,2,20000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
48,1,23,1,2,2,38,2,366000,0,"Yes",20,"Madison and Dane County",1,1
70,1,15,2,1,2,45,2,18100,0,"NoDeg",0,"West Central Wisconsin",1,1
66,1,35,2,3,1,40,2,12400,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
41,6,10,2,1,1,60,2,5000,0,"NoDeg",9,"Southwest and South Central Wisconsin",1,1
51,3,15,2,1,1,40,2,32700,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
30,1,5,2,1,2,40,2,25000,0,"NoDeg",14,"Green Bay",1,1
58,1,20,2,1,1,50,2,60000,0,"NoDeg",12,"West Central Wisconsin",1,1
50,6,1,2,1,1,50,2,10000,0,"NoDeg",12,"Central Wisconsin ",1,1
47,1,30,2,1,1,40,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
35,6,146,2,1,1,46,2,38800,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
27,8,15,2,1,2,12,2,6000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
26,6,1,2,1,2,45,2,22000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
47,1,14,2,1,2,40,2,36000,0,"NoDeg",14,"East Central Wisconsin ",1,1
62,1,10,2,3,1,55,2,75000,0,"NoDeg",12,"East Central Wisconsin ",1,1
55,1,15,2,1,1,40,2,54000,0,"NoDeg",12,"East Central Wisconsin ",1,1
55,1,30,2,3,1,50,2,65000,0,"No",16,"Northwest Wisconsin",1,1
66,1,20,2,1,1,25,1,14500,0,"NoDeg",14,"West Central Wisconsin",1,1
53,3,10,2,1,2,4,2,78000,0,"No",18,"Milwaukee City",1,1
47,1,30,1,1,1,50,2,40000,1,"NoDeg",8,"Milwaukee City",3,1
20,1,5,2,5,1,40,2,23000,0,"NoDeg",12,"Milwaukee County",1,1
32,4,30,1,1,1,40,2,46000,0,"No",18,"Madison and Dane County",2,6
60,4,20,2,3,2,40,2,50000,0,"No",18,"West Central Wisconsin",1,1
57,7,1,2,1,1,60,2,358300,0,"NoDeg",13,"East Central Wisconsin ",1,1
34,1,30,2,1,2,32,2,60000,0,"Yes",16,"Madison and Dane County",1,1
35,1,10,2,5,1,40,2,40000,0,"NoDeg",12,"Northwest Wisconsin",1,3
69,7,1,2,1,1,20,2,37000,0,"No",18,"West Central Wisconsin",1,1
55,1,50,2,3,2,40,2,44000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
58,1,12,2,1,1,44,2,65000,0,"NoDeg",12,"Green Bay",1,1
31,1,45,2,1,2,40,2,53000,0,"Yes",18,"Southwest and South Central Wisconsin",1,1
27,1,15,2,5,1,42,2,59000,0,"No",16,"Green Bay",1,1
52,1,15,2,3,2,41,2,50000,0,"Yes",16,"West Central Wisconsin",1,1
29,1,30,2,1,1,40,2,40000,0,"NoDeg",12,"Milwaukee County",1,1
39,1,25,2,1,2,40,2,33000,0,"NoDeg",13,"Northwest Wisconsin",1,1
55,6,23,2,3,1,40,1,37000,0,"NoDeg",12,"West Central Wisconsin",1,1
49,1,15,2,1,1,40,2,33800,0,"NoDeg",12,"Central Wisconsin ",1,1
63,1,35,2,1,2,45,2,27000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
26,1,20,1,1,1,40,2,37000,0,"NoDeg",12,"West Central Wisconsin",1,1
55,1,40,2,1,2,48,2,60000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
50,1,15,2,3,2,38,2,22000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
59,1,15,2,3,2,48,1,21000,0,"NoDeg",12,"Central Wisconsin ",1,1
42,1,30,2,5,2,23,1,9000,0,"NoDeg",12,"Southeast Wisconsin ",1,2
63,4,3,2,1,2,60,2,20000,0,"NoDeg",13,"West Central Wisconsin",1,1
43,2,15,2,1,1,50,2,75000,0,"Yes",18,"Green Bay",1,1
62,1,25,2,1,1,58,2,60000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
52,1,50,2,3,1,40,2,60000,0,"NoDeg",12,"East Central Wisconsin",1,1
75,7,5,2,1,1,40,2,36000,0,"NoDeg",12,"West Central Wisconsin",1,1
38,1,5,2,5,2,40,2,18000,0,"NoDeg",12,"East Central Wisconsin",1,1
60,3,75,2,1,1,60,2,149000,0,"Yes",16,"West Central Wisconsin",1,1
30,1,10,2,1,1,46,2,65000,0,"NoDeg",14,"West Central Wisconsin",1,1
58,6,1,2,1,1,10,1,8500,0,"NoDeg",12,"East Central Wisconsin",1,1
47,1,15,2,5,1,50,2,63000,0,"Yes",16,"Madison and Dane County",1,1
64,1,10,1,3,1,40,2,41200,0,"No",18,"Madison and Dane County",3,6
64,2,20,2,1,2,40,2,35000,0,"NoDeg",13,"Central Wisconsin ",1,1
52,1,30,2,1,1,40,2,55000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
44,1,65,2,3,2,30,2,50000,0,"NoDeg",14,"Central Wisconsin ",1,1
